4,,19,24,なりきって 考 える,◯◯さんなら、何と言うだろうか?,企画がいったんできあがった。,この企画で本当によいのかを確認するとき、企画をつくった本人の視点から見直すだけ では、根本的な再考や、大きな改善には到りにくい。,もともと自分がつくったものなので、 自分でチェックしても、同じような観点から見てしまいがちで、盲点には気づきにくく、大きな 修 正 の 発 想 も 得 に く い 。《 相 談 の 順 番 》 を 考 え な が ら 他 の 人 に 意 見 を も ら う と し て も 、 そ う 頻繁に見てもらえるわけではない。,「 ◯ ◯ さ ん だ っ た ら 、こ の 企 画 に 対 し て 何 と 言 う だ ろ う か 」と 、誰 か に な り き っ て コ メ ン ト を 想像し、いろいろな観点からアイデアを磨いていく。,尊敬している人やその道のプロ、自 分 の 上 司 や ク ラ イ ア ン ト な ど を 想 定 し 、「 ◯ ◯ さ ん な ら 何 と 言 う か 」 と 考 え 、 改 善 点 を 見 つ け ていく。特に、その企画を否定してくるという想定で、どの点に対して何を言われそうかを考 え、それを潰していく。,自分以外の視点から企画を検討することで、いつもの自分とは異なる発想で企画の弱点 に気づくことができ、自分自身で企画をブラッシュアップすることができる。自分が努力して つくってきた企画に、自分でダメ出しをするのは躊躇してしまうものであるが、他の人の視 点 に 立 つ こ と で 思 い 切 っ て メ ス を 入 れ る 覚 悟 を 持 つ こ と も で き る 。な り き っ て 考 え る こ と を 習慣化することで、ふだんから複数の視点を行き来しながら考えることができるようになる。
4,,15,25,未来を織り込む,いまだけでなく、 ずっと価値をもたらし続けられる企画を。,これまでにない新しいものを提供する企画をつくっている。,今の市況だけをみて設計していると、提供を開始したときは良くても、後に必要とされな くなるものになってしまう恐れがある。,新しい価値を市場に出すときには、リリース時点で は競合相手がいないので、想定したとおりの展開になるだろう。しかし、その企画が適切に ニーズを捉え、新しい魅力的な領域を切り拓いていればいるほど、追随する競合相手が現 れ、需要と供給のバランスが大きく変わってしまう。また、社会の状況も刻々と変わっていく ので、時間の経過とともに力が衰えていってしまうことが多い。,ずっと価値をもたらし続けられるように、需要や供給の変化を予測し、それを見込んだ企 画になるようにつくり込む。,その企画の周辺領域で、今後どのような社会環境・市場の変 化があり、技術の進歩があり、いま企画しているものがそのときどのような位置づけになる のかを考え、その予想に対してある程度の振れ幅でも対応できるような企画にしていく。,リリースしたときだけ話題になったり収益があがったりするというのではなく、長期に渡って 価値を出し、愛され続けるものを提供することができる。先を見込んで対策を組み込んでお くことで、市場競争への太刀打ちもしやすく、危機を回避すべきタイミングを見逃すことも 少ない。長く使われるということは、結果的には収益性も高くなり、よい企画の要件を満たすことなる。
4,,18,26,好 きなことを 増 や す,趣味が増えると、 企画の幅も広がる。,楽 し み な が ら 、い き い き と し た 企 画 を 生 み 出 し て い き た い 。,仕事だけに一生懸命取り組んでいても、大きな飛躍は生まれにくい。,仕事を仕事と割り 切って取り組んでいると、仕事のために入手する情報や仕事における感情でしか発想す ることができず、世界の広がり方に限界が出てしまう。,好 き な こ と か ら 感 じ ら れ る 楽 し さ や 感 覚 を 仕 事 に 取 り 入 れ て い く た め に 、趣 味 や プ ラ イ ベートでワクワクする時間を維持し、増やしていく。,趣味や好きなことの一部を仕事と結 び つ け 、 楽 し み な が ら 発 想 を 広 げ 、《 偶 然 の 取 り 込 み 》 な ど も し な が ら 、 他 の 人 に は で き な い アイデアをつくっていく。働いていると、趣味といえるようなものはそう簡単には増えないの で、それらを増やすことを意識的に行っていくことが必要となる。,好きなことを仕事に取り入れることで、楽しみながらよいアイデアを生み出していくことがで きる。さらに、つながりの強い趣味のコミュニティを持つことで、そのコミュニティと仕事のつ ながりもできるかもしれない。また、趣味と仕事を両立することで、生活全体のバランスもよ いものとなり、豊かさや楽しさを感じる機会も多く維持できるため、健全な精神で前向きに 働き続けることにもつながる。ただ、趣味と仕事をすべてつなげてしまうと判断を誤りやす いので、重ねるのは一部にとどめておいた方がよい。
4,,24,27,自分なりの強み,強みはかけ合わせると 独 自 の 個 性 に な る 。,企画をつくり価値を生み出す仕事に就いている。,自 分 が や っ て い る か ら こ そ の 価 値 を 出 す こ と が で き な け れ ば 、他 の 人 に 頼 ん で も 同 じ に なってしまう。,一点だけで他の人を凌駕するほどの大きな強みをもっているのでない限り、 他の人と同じような経験を積みながら、自分だけが圧倒的な強みを築き、独自の成長を遂 げるというケースはあまりない。,自分の得意なことや特徴をかけ合わせたものが「自分の強み」だと捉え、それが今後ど のようになればよいかを見極め、自分の強みを育てていく。,自分の得意なことや特徴だと 思 う も の を 《 徹 底 リ ス ト 》 と し て 書 き 出 し 、《 考 え る た め の 点 数 化 》 な ど を し な が ら 、 強 み の 要 素を見つけていく。そして、それらの特徴をかけ合わせた「自分の強み」は周囲に勝てる武 器になるか、マーケット的に需要があるかを見極めながら、新たな強みを足したり強化したり していく。,自 分 な り の 強 み を 認 識 し た 上 で 企 画 に 取 り 組 む こ と で 、自 分 ら し い 仕 事 を す る こ と が で き る 。い く つ か の 強 み を か け 合 わ せ る こ と で 独 自 性 を つ く る た め 、多 様 な あ り 方 が あ り 、周 囲 と闘うことなくオリジナリティを出していくことが可能になる。仕事における自分らしさをつか み、確立できれば、経験を積むことでそれをどんどん強化することができるので、安定した個 性をもった企画人として生きていくことができる。
4,,19,28,目標にする三人,それぞれの良い面を取り入れると 自分なりの成長がある。,もっと成 長していきたいと思っている。,目 指 す 未 来 像 を ぼ ん や り と 描 い て い る だ け だ と 、な か な か そ こ に た ど り 着 く こ と が で き な い。,自分がどうなりたいのかを漠として捉えていると、それを現実にするためにどのような努 力や経験をしたらよいかも明確にならない。そのため、達成することがなかなかできないし、 成長していても目標に向けて正しい路線で進んでいるかどうかさえも、曖昧で判断できな くなってしまう。目指したい人が具体的に見つかっていたとしても、その人のようになりたい という漠然とした設定をしていると、いつまでたってもその人の成り損ないのような存在に なってしまう恐れがある。,「 ◯ ◯ の 面 で は こ う な り た い 」と 思 う 人 を 三 人 見 つ け 、そ れ ぞ れ そ う な れ る 方 法 を 考 え 、実 行 す る 。,な り た い 像 を 考 え る 際 に は 、「 目 指 し た い 一 人 」 で は な く 、「 参 考 に し た い 三 人 」 を 見つける方がよい。1人のある部分は目指したいが、他の部分は自分とは合わないと思う と、そこを補填する要素をもった人を見つけて合わせていくことで、自分らしい未来像をつ くっていくことができる。,自分の目指したい未来像を具体的にもつことで、どのような時間を過ごすべきかが明確に なり、到達が容易になる。また、複数人の良いところを合わせていくと、誰かを真似した劣 化コピーではなく、新しい自分らしさをつくることができる。自分の望む成長を上司や先輩に 伝えておくと、適切なアドバイスを得やすく、経験から学ぶことがさらに増えていくだろう。
4,,12,29,感性の相性,まずは感性や思いが合うかどうかから。 一 緒 に 仕 事 を す る は そ れ か ら 。,他の人と協業しながら仕事を進めている。,相 手 を よ く 知 ら な い ま ま で 仕 事 の 相 手 と し て 組 ん で し ま う と 、あ と に な っ て ズ レ が 生 じ た ときに、プロジェクトを円滑に進められなくなってしまう。,よく知らない相手のことを知るに は時間がかかるものである。まして、商談の場は時間も短い上に、仕事面以外の個性が 見 え に く い 。し か し 、 実 際 に プ ロ ジ ェ ク ト と し て チ ー ム を 組 ん で 何 か を 《 一 緒 に つ く る 》 と き に は、仕事のスキルなどだけではなく、人として付き合っていく面も大きな要素となってくる。,考え方を理解できるように話し合いを重ね、共感できると確信してから仕事の話を進め ていく。,一緒に仕事をしたいと思う相手とは、一度じっくりと話し合い、相手がどのような考 え方をする人なのか、一緒に長期に仕事をしていくことが可能なのかを感じ取る機会をつ くる。はじめから具体的な企画の話をするのではなく、これまでの自分たちの事業のことを 話したり、相手の事業のことを聞いたりするなかで、少しずつお互いのことをつかんでいく。,理解し合える感性をもつ人同士でチームを組むことで、プロジェクトをスムーズに進めやす く な る 。そ の よ う な チ ー ム で 何 か を《 一 緒 に つ く る 》こ と は 自 分 自 身 も 楽 し く 、ま た 相 手 に も 《 楽 し い 記 憶 》と し て 残 る 可 能 性 が 高 い 。じ っ く り と 確 か め 合 う こ と で 時 間 は か か っ て し ま う ものの、考え方が合わずに進行が遅れたり、話し合いが成立しなかったりする場合の莫大 なコストを未然に防ぐことにもつながる。
4,,6,30,一緒につくる,立場や肩書きを超えて、 一緒につくるパートナー。,他の人と協業しながら仕事を進めている。,発注側が強くものを言ったり、肩書きによる上下関係から遠慮が生じたりして、プロジェク トのメンバーの中で、本質的な議論ができない場合がある。,仕事でものをつくる際には、発 注側と受注側、ベテランと若手など、様々な立場の人が一つのチームを組むことになる。そ の際、発信力やその機会が、スキルや年齢の差、会社での肩書などの影響を強く受けてしま うこともある。そのように、様々な立場のメンバーが自由に意見できないなかでは、力を寄せ 合って良いものをつくっていくことはできない。,プロジェクトに関わるメンバーは、成果をつくっていくためのパートナーであると捉え、全員 が対等に議論に参加できるような環境をつくっていく。,ひとつのミッションをもったプロジェク トチームを組む際には、その他の組織の肩書や年齢の差などを持ち込まず、全員がそれぞれ にもっている力を出し合うためのメンバーであると考える。もちろん、高いスキルや豊富な知識 などをもつメンバーへの敬意や尊重はよいことであるが、だからといってその人ばかりが発言 権をもつ状態にしないようにする。,参加者全員が自分の力を発揮するチームとなり、よい成果を生み出すことができる。仕事の 品質を上げることを目的として様々な意見を出し合うなかで、互いの個性を理解する機会に も恵まれ、プロジェクトを離れても役立つ関係をつくることにもつながる。ただ、対等といって も、あくまでも意見を出し、議論するメンバーとして尊重されるということであり、経験差や知 識差などを考慮すべきでないということではない。ベテランはベテランなりの役割を、若手は 若手なりの役割をしながら、チームに貢献することと混同しないようにしなければならない。
4,,15,31,プロとしての主張,相手を尊重しながらも、 言うべき意見はしっかり言う。,他の人と協業しながら仕事を進めている。,さまざまな環境要因やクライアントのニーズに押され、企画者として良くないと感じている ことも受け入れてしまうと、企画全体のクオリティを下げてしまう。,クライアントはあくまでも プロの視点ではなく、使い手としての要望を述べているにすぎない。しかしながら、企画者 としての経験や感覚から、よりよいアイデアややり方があるとわかっていても、立場の差や 場の空気、自信のなさなどから、言うべきことを言えないことがある。,クライアントの思いを実現するための企画のプロとして、自分の考えをもち、しっかりと意 見を伝え、話し合う。,クライアントのアイデアをそのまま実現するのがプロなのではなく、他 のメンバーがそれぞれの立場で口にする言葉を、この企画により良く反映させるためには どうすればよいかと考える立場として、しっかりと責任を果たすように努力をする。ときには、 反 論 や 説 得 を し な け れ ば い け な い と し て も 、プ ロ と し て「 私 は こ う 思 う 」と 意 見 を 伝 え 、で き る 限りの説明をする姿勢をもつようにする。,高いクオリティのサービスをクライアントに提供でき、最終的には満足を得てもらうことが できる。きちんとお互いに言いたいことを出し切って進めていくことで、チームの納得感も 高 く 、《 一 緒 に つ く る 》 メ ン バ ー で あ る こ と が 感 じ ら れ 、《 楽 し い 記 憶 》 と し て も 残 っ て い く 。 ま た、立場の違う人に企画者としての視点を説明し、議論をしながら提案をアレンジしたり、 合意を得たりする経験の中でこそ、自分の企画者としての力を育てることができる。
4,,11,32,楽しい記憶,「一緒にやってよかった。」 それは、満足を超えた賞賛になる。,他 の 人と協 業しながら 《 一 緒 に つ くる 》仕 事 に 就 い て い る 。,クライアントが期待していたものをただつくるだけでは、期待通りの満足が得られるだけ で 、 そ れ 以 上 の も の に な ら な い 。,相 手 の 要 望 に 応 え な が ら 、《 企 画 の 哲 学 》 を 具 現 化 し た ものをつくることだけがゴールとなると、普通の仕事と変わらなくなってしまう。特に建物の ように長く使うものであれば、使い手に愛着をもってもらうことは、その建物の価値を上げ る上でとても重要になる。,単 に 良 い も の を つ く る だ け で は な く 、《 一 緒 に つ く る 》 プ ロ セ ス を 楽 し い も の に す る 。,企 画 のプロとして引き受けている以上、良いものをつくることは当然のことである。「一緒にやっ た仕事、楽しかったよ」と言ってもらえるくらいに「つくるプロセス」を楽しんでもらうことがで きれば、できたものへの愛着も湧き、つくったもの以上の豊かさをクライアントに提供するこ とができる。,物質的なものだけではなく、愛着や思い入れも加わった豊かなものとして、価値を提供する ことができる。それは、自分を信頼して依頼してくれた人に、豊かな時間を提供するというこ とでもある。相手が期待していたものが実現されるだけでなく、想定していなかったものも 実現したときに、満足は賞賛に変わる。そうなると、次にまた一緒に組むことになったり、積 極的な紹介につながったりする。このようにして、自分らしい企画をつくり続けることができ るのである。
1,,2,0,創造的な学び,自分なりの学びをデザインする。,多角的な視点や想像力を必要とする、 複雑な時代に生きている。,創造的に考えるための知識やスキルを学ぶ機会はあまりない。,"何かを学びたいと思ったとき、誰かに教えてもらうという方法ばかりに頼ってし 
まうと、学びに対して受け身な姿勢となりやすい。しかし、何かを変えていくよ 
うな創造的なスキルは、既存の知識を聞いて覚えるだけでなく、自ら何かを実践 
するなかで身につき、磨かれるものである。","何かに取り組むプロジェクトをつくり、その活動のなかで他の人たちと関 
わりながら、考え、学んでいく。","誰かから機会を与えられるのを待つのではなく、自らの興味関心にもとづいて《学 
びのチャンス》(No.1)をつくる。そしてそのプロジェクトのなかで、《つくるこ 
とによる学び》(No.2)を実践する。そして、《学びをひらく》(No.3)ことで、新 
しい発想やより深い学びを得ていくようにする。","学ぶということに積極的な姿勢をもち、自分に必要な学びを自分自身で探し、ど 
んどん進めていくことができるようになる。単に知識を詰め込むのではなく、も 
のごとや知識・情報の新しい関係性を発見し、自ら意味を編集・構成しながら学 
ぶことができるため、得た知識を状況にあわせて使い、何かを変えていく経験が 
増え、ますます学びの重要さ、面白さを感じられる。この力が養われると、様々 
な情報を自らと結びつけながら捉えられるようになり、自分に関わる問題を発見 
し、解決していくような、創造的な思考や行動を取ることができるようになって 
いく。"
1,,2,1,学びのチャンス,学びの機会は、自らつくりだすものだ。,学び始めようとしている。,自分にぴったりと合った学びのプログラムや機会は、あまり見つからない。,"知識やスキルなどを身につけるための機会を、誰かから与えられることはあるだ 
ろう。しかし、与えられた学びの機会が、必ずしも自分に合っているとは限らない。 
多くの人に合わせてあることで、自分のニーズとはずれてしまったり、レベルが 
合わなかったりすることがある。そういうなかで学んでいるだけでは、次第に学 
びへの意欲が削がれていってしまうことがある。","自分の興味・関心を軸として、どうすれば学びたいことを学べるかを考え、 
その機会をつくり出す。","まずは、自分の興味・関心に照らし合わせて、面白いと感じることや、やりたい 
ことの実現のために必要だと思う知識やスキルを把握する。その上で、そのテー 
マに関連する情報を集め、コミュニティや勉強会・研究会があれば積極的に参加 
する。また、何かをつくったり実践したりする機会を設けることで、必要な知識・ 
スキルを具体的に把握し、さらなる学びの方向性をつかんでいくとよい。","自分の興味・関心につながるものを学ぶことができ、意欲をもって学び進めるこ 
とができる。また、その活動の中で、次なる関心ややってみたいことを見つけや 
すくなり、自分の興味を広げながらも、深めていくことにつながっていく。《知の 
ワクワク!》(No.11) を味わいながら、《学びの竜巻》(No.10) をつくり、主体的に 
世界を広げ続けることを楽しむことで《探究への情熱》(No.22)を高め、自分に 
あった学びを続ける原動力となっていく。"
1,,8,2,つくることによる学び,「覚える」学びから、 「つくり、実践する」なかでの学びへ。,学ぶということに対して、あまり積極的になれていない。,"知識を詰め込むだけだと、学ぶということが苦痛で面倒なことだと感じて 
しまう。","得た知識を応用して、自分の考えをまとめ、発信したりするという段階へ進むま 
でには、少なからず知識や経験を蓄積していく期間が必要となる。しかし、先を 
見据えていたとしても、知識を蓄積している段階は、学ぶことが機械的なものに 
感じられ、面白みが見出せなくなってしまうものである。そのため、やりたいこ 
との実現に向けた強い動機がない場合には、知識を詰めこむ段階で挫折してしま 
いがちである。","自分の興味・関心に合った何かをつくった り、実践したりするなかで、知識とスキルを
培っていく。","手を動かして何かをつくったりフィールドに足を運んだりして、やりたいことを 
実践するなかで、知識やスキルを習得していく。創造・実践の過程では、新しい 
発想を得たり、考え���深めたりするための工夫を心がける。また、最先端の動向 
と自分の立ち位置との関係を把握したり、一歩引いた視点からこれまでの学びを 
振り返ったりしながら、目指す方向性を確認し、目標を高めていくとよい。","おもしろさや、やりたいことが実現する手応えを感じながら、新しい知識や技術 
を身につけることができる。《プロトタイピング》(No.17)によって実際につくっ 
てみたり、《フィールドに飛び込む》(No.18)なかで《動きのなかで考える》(No.16) 
と、書籍などから学ぶのとは異なる情報に触れられるため、学びの世界も広がり 
やすい。さらに、取り組んでいる活動の意義を《自分で考える》(No.34) ことや、《学 
びをひらく》 (No.3) ことで他者とかかわりながら続けていけると、学びをよりダイ 
ナミックなものにしていくことができる。"
1,,3,3,学びをひらく,自分のなかに閉じていた「学び」をひらけば、 新たな発見の可能性がひらかれる。,いま学んでいることを、もっと深めたいと思っている。,"学びは内向きの孤独な営みになりやすく、そうなってしまうとなかなか理 
解が深まらない。","何かを学んでいるときには、自分の中だけで考えを深めたり、黙々と新しい知識 
を覚えていったりという場面が多くなる。しかし、一人の人が持つことのできる 
知識や視点には限りがあるので、ひとりでの学びを続けていると、自分の考えや 
理解の間違いにも気づけない上に、新たな発見も生まれにくくなってしまう。",誰かと一緒に学んだり、そのプロセスや結 果を共有したりすることで、他の人の学び を深め、自らの学びも深める。,"まずは、一緒に学ぶ仲間や話し相手・ライバルなど、いろいろな人と学ぶテーマ 
について話し合える環境をつくる。そして、自分が考えていることやその段階で 
の成果をこまめに他の人と共有し、意見を聞いたり、議論をしたりするようにする。 
Web 上に成果をアップしてみたり、考えたことを綴ってみたりするのもよい。","自分だけでは気づかない思い込みが修正でき、他者の視点を取り入れることで理 
解の深まりがうまれ、正確かつ多面的に学ぶことができる。また、一見関係がな 
さそうに思えた知識や現象とのつながりを発見したり、仲間とともに刺激しあい、 
高め合ったりしていくこともできる。さらに、集団のなかでの自分を見つめるこ 
とで、《セルフプロデュース》(No.38)をして《突き抜ける》(No.39)ことの土 
台をつくっていくことにもつながる。"
1,,19,4,まずはつかる,"よくわからないからこそ、
まずはどっぷりつかってみよう。",学びたい分野や環境を見つけ、チャレンジしようかと考えている。,"その分野や環境が本当に自分に合っているのかを考えてしまい、なかなか 
一歩が踏み出せない。","新しい物事に関しては、実際に取り組んでみなければわからないことは多くある。 
しかし、人はわからないことに対してわからないまま踏み出すことや、成功する 
イメージや自分が貢献できる自信が持てない状態で何かを始めることには、躊躇 
してしまいがちである。その結果、考えてばかりで一歩を踏み出せなくなってし 
まうことがある。",興味・関心があることには、あれこれ考え ずに飛びこんでみて、そこで見えたこと・わ かったことから考え始める。,"明確な理由が見えなくても、まずは自分の直感を信じて研究テーマの方向性や学 
ぶ領域を決め、興味・関心があるテーマに近い研究会や勉強会に参加してみる。 
関連するテーマも含め、参加できる機会やイベントがあれば、どんどん足を運ん 
でみるとよい。そして、そのなかで過ごしてみてわかったことや感じたことを踏 
まえ、今後の研究・活動について再考するようにする。","分からないことをあれこれと悩むことが減り、自分が決めるために必要な情報を 
得ることで、的確に判断することができる。興味のある分野の先人たちのやり方 
を《まねぶことから》 (No.5) 始め、《教わり上手になる》(No.6)と、その分野で 
成長していくイメージが見えやすく、自分の未来の姿を描くことができる。また、 
研究の対象の《フィールドに飛び込む》(No.18)ことで、現場の問題を肌で感じ、 
それに対して自分がどのように感じるのかを知り、《探究への情熱》(No.22)がも 
てるかどうかがわかってくるだろう。"
1,,23,5,まねぶことから,学ぶことは、真似ることから。,新しい分野で学び始めたり、身につけたいスキルがある。,"最初から「自分らしさ」を出そうとすると、学びのスタートがうまく切れ 
ない。","何かを学び、成果を出していこうとするときには、自分らしさを表現して、他の 
人との違いをつくっていきたいと思うものである。しかし学び始めで、標準的な 
成果を出すことすら難しい段階では、自分らしさを表現しようと考えても、それ 
が他者に伝わるレベルには到達しにくい。またその分野で活かせる自分らしさや 
特長を、すでに自分が持っているとは限らないので、空回りしてしまいがちになる。","まずは手本となる人の真似から始め、基本的なことを学び取ってから、自 
分のオリジナリティについて考える。","自分が見習いたいと感じる先生や先輩・プロを見つけ、その人の発想や活動の仕 
方をよく観察する。そうするなかで、自分が真似をしたいと思うスタイルや、や 
り方などを見つけ、その「型」を自分のなかに取り込み実践する。「型」を身につ 
け、十分にできるようになったら、その後に初めて、それにアレンジを加えて自 
分のオリジナリティを出していくようにする。","すでに成果を出している人のやり方(型)を習得することで、その道での基本的 
な成果をつくり出せる領域に短い時間で到達できる。そして、基礎ができるよう 
になった上で、自分らしさを加えていくことで、基本がしっかりとしていながら、 
オリジナリティを他者に認めてもらえるような成果を出していくことができるよ 
うになる。そのアレンジのしかたを《自分で考える》(No.34)ことで、成果の中 
で自分らしさを強めていくことができ、次第に自分にしかできないことができる 
ようになっていく。"
1,,6,6,教わり上手になる,適した質問ができれば、グッと前に進める。,スキルの習得中に、行き詰まってしまった。,"状況を漠然と捉え、焦点がぼやけた質問をしたり、代わりにやってもらっ 
たりしていると、いつまでたってもできるようにはならない。","「できない」と認識した時点で考えを止めてしまうと、どうすればその状態を抜け 
出せるのかがわからないままになってしまう。そのような状態で誰かに質問をし 
ても、聞かれた方も何を説明すればよいかがわからないものであり、本などを参 
照しようとしても、役に立つ情報に辿りつけないことが多い。また、できないか 
らといって他の人に任せてしまっていては、スキルアップをする機会を失ってし 
まう。",どこまで分かっていて、どこから分からな いのかを把握してから質問し、やっても らうのではなく、やり方を教わる。,"まず、何ができないのかを説明できるように分析し、自分がわからないポイント 
をきちんと人に説明できるようにする。その上で詳しい人のところへ行き、現状 
を変えるためのアドバイスをもらいながら、自分でやってみる。その時には、教 
わったことはきちんとメモを取り、次からは自分ひとりでできるようにする。また、 
教えてくれた人には、感謝の気持ちをきちんと示すとよいだろう。","自分が困っていることに対して的確なアドバイスをもらえることで、つまずきが 
解消され、学びが進みやすくなる。自分を正しく認識し、人からのアドバイスを 
受け入れることが上手になると、つまづいたときだけでなく、普段から他の人か 
ら学ぶことがうまくできるようになり、《学びのチャンス》(No.1)が広がる。そ 
して、《学びをひらく》(No.3)ことで、いろいろな人とつながり、自分自身が成 
長しながら、周囲の問題も解決していけるようになっていく。"
1,,21,7,アウトプットから始まる学び,"インプットだけが、
学びの出発点ではない。
","自分はこれからどのような知識やスキルを身につけるとよいのかが、いま 
いち見えていない。","その知識やスキルがどのように活きるのかというイメージがつかめないま 
ま、ただ情報をインプットしてもなかなか身につかない。","何かを学んでいるとき、まずは「基礎」だと言われる知識をとにかくインプット 
しようとしてしまいがちである。しかし、知識の習得は、それがどのように活き 
るのかが実感できていないと、主体的に学んだり、学び続けたりすることは難しい。 
また、本来「基礎」と言うのは、何かのための基礎(土台)であって、その何か 
が不明確であるうちは、基礎としての意義は感じられず、興味を持てる対象には 
なりにくい。こうして、学びへの意欲や関心が薄れていってしまう。",何かをつくったり、実践したりする過程で、 自分に足りない知識や、磨くべきスキルを 見出していく。,"まずは何かをアウトプットする状況に身を置き、そのアウトプットに向けて一生 
懸命取り組んでみる。そしてその過程で、やりたいけれどもうまくできないこと 
を見つけ、上達するために必要な知識やスキルを身につけていくようにする。また、 
アウトプットしたものを、一歩引いて見てみたり、他の人からフィードバックを 
得たりして、足りないものを理解していくのもよいだろう。","自分がやりたいことを進めるために本当に必要な知識やスキルを学んで実践する 
ことで、学びの意義と効果を実感しながら、学んでいくことができる。また、実 
践の成果が目に見える形で残っていくため、単に自分のなかに知識やスキルが蓄 
積されたという以上の実感をもつことができる。アウトプットから始める学びは、 
自ら《学びのチャンス》(No.1)をつくりながら学ぶことに他ならない。"
1,,24,8,外国語の普段使い,"ちょくちょく使っていれば、
身体も心も慣れてくる。",外国語で読み書きしたり、発表をしたりする機会がある。,"いきなり外国語で書いたり話したりしようとすると、つい尻込みしてしま 
う。","外国語は、自分で思った通りに表現できるレベルに到達するには多くの時間を要 
し、また、長らく触れていないと忘れてしまいやすいものである。そのため、外 
国語に触れる時間が少ない状況では、その言語を使って、堂々と発表をしたり意 
見を書いたり、述べたりすることができるようには、なかなかならない。そして、 
そのようにうまくいかない経験を重ねてしまうと、ますますその言語を使うこと 
に気が進まなくなってしまうこともある。","日頃から外国語で読み書きをしたり、会話をしたりする機会をつくり、こ 
まめに外国語を使うようにする。","ブログや SNS などを利用して、自分の考えを外国語で発信したり、友達と外国語 
で会話をする時間を設けてみたりするなど、日常生活の中で外国語を使う環境を 
つくっていく。内容は研究や趣味、日常生活のことなど何でもよいが、中心とな 
るテーマを決め、そのテーマに関する外国語の文献やウェブサイトを読むなどし 
て、その分野で使われやすい単語や言い回しを学んでいくと、実践的な言い回し 
を早く習得することができる。","日常のなかに、外国語で思考したり、対話したりする機会があることで、その言 
語を使うことへの抵抗感も薄れ、次第に自然と使えるようになっていく。普段か 
ら外国語を使うということは、自分に必要な単語や言い回しを中心に学ぶことに 
なるので、《アウトプットから始まる学び》(No.7)ともなる。また、他の人との 
会話や発信に使うことは、《学びをひらく》(No.3)ことになり、他者からの助言 
が得られやすく、上達しやすくなる。同じ目的をもった人と《学びの共同体をつ 
くる》(No.28)と、生活の中でのリズムや続けるモチベーションを維持しやすく、 
長く続けながら、互いを高め合っていくこともできる。"
1,,20,9,学びのなかの遊び,興味があることと絡めれば、学びはもっと楽しくなる。,学ぶことがつまらないと感じる。,学びを義務として捉えていると、苦痛であり、効果も上がらない。,"学びの中には、直接自分の興味や関心につながらないと思えることや、暗記など 
単調に感じられるものもある。そういったものに自分が興味や関心をもちにくい 
場合は、「やらねばならない」と感じやすく、高いモチベーションをもって取り組 
むことは難しい。そのため、取得したいスキルや知識が自分の興味と結びつけら 
れないときには、学びがはかどらず、結果として良い成果が得にくくなってしまう。",興味があることと学びを結びつける工夫 をし、学ぶ過程に楽しさや遊びをつくり出す。,"学びたいことを、自分が夢中になれることや面白いと思うことと関係づけるよう 
に工夫をし、学ぶプロセスに自分にとっての楽しさをつくっていく。例えば、デ 
ータ分析のためのスキル習得が無機質に感じてしまうときには、自分が興味をも 
てるテーマのデータを用いてみると、とっつきやすくなるかもしれない。プログ 
ラミングのスキルを習得したい場合は、もしゲームが好きなら、ゲームをつくる 
プログラムを選択して学び始めると楽しめるだろう。","夢中になって遊ぶ感覚で学びを進めることができる。自分の興味・関心に突き動 
かされることで、自然と《身体で覚える》(No.13)ことができ、新しい知識やス 
キルによって自分ができることが広がる実感をもつこともできるため、《知のワク 
ワク!》(No.5)も感じやすくなる。また、その過程で自分の《成長の発見》(No.15) 
ができれば、学ぶことへの楽しさを体感することにつながり、自主的に次の学び 
へと進んでいくことができる。"
1,,2,10,学びの竜巻,スポンジのように吸収する学びから、自ら絡めとる学びへ。,学ぶべき情報がたくさんある。,与えられた情報を吸収するだけでは、効果的な学びにはつながらない。,"授業や本は、学生・読者の一人ひとりに最適なかたちで情報を提供してくれるわ 
けではなく、自分の興味・関心との関係性は、自分自身で考えなければならない。 
その時、自分との関係を整理せず、必要そうな情報を何となくすべて吸収しよう 
と考えると、情報が多すぎて諦めることになってしまったり、自分が問題を発見・ 
解決するために使えないかたちで覚えてしまったりしてしまう。",自らの興味・関心を中心に置き、関連する情報を「竜巻」で絡め取るように集め、自分がもつ知識と混ぜ合わせて関係づけていく。,"自分の興味・関心・やりたいことに目を向け、それを学びの竜巻の源とし、様々 
な情報をその源に関連するかたちで理解・習得していくようにする。授業や本も、 
自分の興味・関心に照らし合わせて関連するものを選び、自分にとって重要だと 
思う箇所を中心にノートをとったり、線を引いたりする。自分のテーマとの関連 
について考え、ノートや本の余白に書き込んでみるのもよいだろう。","ただ漫然と知識を得るのではなく、自分と結びつけながらしっかりと学ぶことが 
できるようになる。そうやって学んでいると、自分の興味・関心を軸としていろ 
いろな知識が有機的につながっていき、《知のワクワク》(No.11)を感じることが 
多くなっていく。《研究への情熱》(No.6)がもてるテーマを選ぶと、より長い期間、 
大きな竜巻を起して学び続けることができる。"
